title,content
Android开发工程师,熟悉xml
混合开发工程师,熟练掌握Html
混合开发工程师,熟练掌握H5
混合开发工程师,熟悉前后端交互流程
混合开发工程师,熟悉IO
混合开发工程师,熟悉模块
混合开发工程师,熟悉原生IOS平台开发
系统集成工程师,了解MES系统
后台开发工程师,熟悉nodejs
后台开发工程师,熟练掌握
后台开发工程师,熟悉mysql
后台开发工程师,熟悉的领域有探索精神
Unity3D软件工程师,熟练掌握C#使用
Unity3D软件工程师,熟练掌握tcp
手机APP开发工程师,熟悉Android
手机APP开发工程师,熟悉掌握
手机APP开发工程师,精通多线程
手机APP开发工程师,熟练掌握使用C
手机APP开发工程师,熟悉多线程
手机APP开发工程师,熟悉Socket通讯
手机APP开发工程师,熟练掌握数据JSON
手机APP开发工程师,熟悉HTTP协议
手机APP开发工程师,熟悉HTTP2.0协议
手机APP开发工程师,熟悉常见的实际软件调试方式和技巧
系统工程师,熟悉网络协议和设备
系统工程师,精通各种运维管理工具
系统工程师,熟悉各种PC服务器的基本参数
ERP工程师,熟悉C#
ERP工程师,熟悉数据库开发
ERP工程师,熟练掌握SQL语句和存储过程
ERP工程师,熟悉电子制造业业务流程
ERP工程师,了解财务知识
嵌入式软件工程师,熟练掌握使用C语言
嵌入式软件工程师,熟悉SPI
嵌入式软件工程师,熟悉freeRTOS
嵌入式软件工程师,精通C
嵌入式软件工程师,熟悉自动控制技术原理
嵌入式软件工程师,了解硬件知识
嵌入式软件工程师,熟悉使用示波器等仪器
QT开发工程师,熟悉C
QT开发工程师,熟练掌握C++
QT开发工程师,熟悉客户端服务端通信机制
QT开发工程师,熟悉本地总线
QT开发工程师,熟悉进程间通讯等相关知识点
软件工程师,熟悉C#
软件工程师,熟悉Android
Java工程师,熟练掌握使用spring
Java工程师,了解实现模式
Java工程师,熟悉设计模式
Java工程师,熟练掌握常用框架
Java工程师,了解相关经验
GIS数据处理工程师,熟练掌握
华为平安城市工程师,熟悉集成通信
信息系统开发工程师,熟练掌握Java语言
信息系统开发工程师,熟悉J2EE系统架构
信息系统开发工程师,熟悉java常用开源框架
信息系统开发工程师,熟悉SOA架构
信息系统开发工程师,熟悉关系型数据库Oracle
信息系统开发工程师,熟练掌握编写SQL语句
信息系统开发工程师,熟练掌握使用oracle函数
信息系统开发工程师,了解MySql
信息系统开发工程师,熟练掌握使用eclipse开发工具
信息系统开发工程师,熟练掌握使用Tomcat
信息系统开发工程师,熟练掌握应用集成开发环境进行开发与调试
信息系统开发工程师,熟悉Android
软件工程师,熟练掌握数据库
开发工程师,了解各种开发语言工具
开发工程师,精通其中一种
开发工程师,熟练掌握各个大型数据库
PHP软件工程师,熟悉一种或多种PHP开发框架
PHP软件工程师,熟悉Html5
PHP软件工程师,熟悉LAMP
PHP软件工程师,熟悉mysql数据库设计
PHP软件工程师,了解缓存技术
Android开发工程师,熟练掌握android的常用组件开发
Android开发工程师,熟悉机型兼容性测试
Android开发工程师,熟悉TCP
Android开发工程师,熟练掌握基本的jni开发
Android开发工程师,熟悉rxjava
Java开发工程师,熟练掌握使用建模工具
Java开发工程师,精通Java
Java开发工程师,精通其原理
Java开发工程师,熟练掌握使用主流分布式技术组件或框架
Java开发工程师,熟练掌握常用容器化技术
Java开发工程师,熟练掌握使用GIT
Java开发工程师,熟练掌握使用MySql
Java开发工程师,熟悉linux操作系统及常用命令
Java开发工程师,了解敏捷开发与DevOps相关理论
数据治理工程师,熟悉主流的数据库
数据治理工程师,了解Hadoop生态环境
MES工程师,熟练掌握java语言
MES工程师,熟悉C#语言
MES工程师,熟练掌握编写SQL语句
MES工程师,熟悉制造型企业程序开发
PHP开发工程师,熟练掌握PHP语言
PHP开发工程师,熟练掌握应用PHP+MySQL
PHP开发工程师,熟悉LAMP或LNMP平台
PHP开发工程师,熟练掌握MYSQL
嵌入式软件工程师,熟悉应用C
嵌入式软件工程师,熟悉嵌入式开发工具和流程
嵌入式软件工程师,熟练掌握的阅读英文数据手册及开发资料
软件工程师,精通C51等MCU的开发
软件工程师,熟悉Keil等开发环境的使用
.NET开发工程师,熟练掌握.NET发技术
.NET开发工程师,熟悉ASP.NET
.NET开发工程师,熟悉ASP.NET
.NET开发工程师,熟悉SQL
.NET开发工程师,熟练掌握使用
.NET开发工程师,熟悉常用数据库
LINUX底层开发工程师,精通Linux内核平台适配及驱动移植
LINUX底层开发工程师,熟悉常见Linux设备驱动开发
LINUX底层开发工程师,熟悉Linux内核框架
LINUX底层开发工程师,熟悉应用层对驱动的要求
LINUX底层开发工程师,熟悉常用的应用层与内核层的交互通讯
LINUX底层开发工程师,熟练掌握阅读datasheet
LINUX底层开发工程师,精通C及C++编程
APP开发工程师,熟练掌握内存管理
APP开发工程师,精通常用UI
APP开发工程师,熟悉iOS通讯机制
APP开发工程师,精通Android网络编程
APP开发工程师,熟练掌握SQLite数据库
APP开发工程师,熟悉各种协作工具的使用
APP开发工程师,熟悉C#
软件工程师,熟练掌握C#语言或的C语言
嵌入式软件工程师,熟练掌握C
嵌入式软件工程师,熟悉Linux
嵌入式软件工程师,熟悉ARM
AI工程师,熟练掌握运用
AI工程师,熟悉关系数据库应用
AI工程师,精通常见机器学习算法
AI工程师,了解深度学习
AI工程师,精通python语言
AI工程师,熟练掌握者
AI工程师,熟悉大数据知识
AI工程师,熟悉自然语言处理
Web前端开发工程师,熟练掌握HTML
Web前端开发工程师,熟练掌握
Web前端开发工程师,熟悉前端模块化开发方法
Web前端开发工程师,熟悉前端性能问题
Web前端开发工程师,熟悉部分服务端语言
售前工程师,熟悉信息安全
WIFI驱动开发工程师,了解内核
WIFI驱动开发工程师,熟悉驱动
WIFI驱动开发工程师,精通C
WIFI驱动开发工程师,熟悉TCP
WIFI驱动开发工程师,熟练掌握阅读和理解英文技术资料
系统架构师,精通Java
系统架构师,熟练掌握分布式系统设计和分布式存储架构
系统架构师,熟悉Linux
系统架构师,熟悉分布式系统的设计和应用
系统架构师,熟悉软件架构
Android开发工程师,熟悉Android平台网络通信机制
Android开发工程师,熟悉多线程
Android开发工程师,熟悉Android
Android开发工程师,熟练掌握Android
Android开发工程师,精通UI布局
Android开发工程师,熟悉使用Eclipse
PHP开发工程师,熟悉LAMP或LNMP的配置和优化
PHP开发工程师,熟练掌握HTML
PHP开发工程师,熟悉MySQL数据库的使用
PHP开发工程师,熟练掌握对数据的分析统计方法及运用
PHP开发工程师,熟练掌握数据库
PHP开发工程师,熟悉软件开发与测试流程
Python开发工程师,精通Python语言
Python开发工程师,熟悉Mysql
Python开发工程师,熟悉NoSQL
ERP工程师,熟悉流程梳理的方法
Java开发工程师,熟练掌握使用Java语言开发Web应用
Java开发工程师,熟悉主流技术框架
Java开发工程师,熟练掌握主流数据库
Java开发工程师,了解springcloud框架
嵌入式软件工程师,熟练掌握C
嵌入式软件工程师,熟练掌握使用QT开发环境
嵌入式软件工程师,熟悉Linux
软件开发工程师,熟练掌握简单电子电路知识
软件开发工程师,熟练掌握常用测量仪表自动控制及测量
软件开发工程师,熟练掌握使用
软件开发工程师,熟悉常用电子产品通讯控制
软件开发工程师,熟练掌握使用ATMEL
软件开发工程师,熟练掌握使用LabVIEW
APP开发工程师,熟悉Objective-C
APP开发工程师,熟练掌握使用Xcode开发项目
APP开发工程师,熟悉iOS系统的多线程机制
APP开发工程师,了解iOS系统的事件响应机制
APP开发工程师,了解OC的内存管理方式
APP开发工程师,熟悉HTTP
APP开发工程师,熟练掌握使用各类主流的OC开源框架和控件
软件开发工程师,熟悉spring
软件开发工程师,了解其原理和实现机制
软件开发工程师,熟练掌握HTTP
软件开发工程师,熟悉oracle
软件开发工程师,熟悉数据库表设计
软件开发工程师,精通sql
Labview工程师,熟悉各类通讯协议
Labview工程师,熟练掌握Oracle
Labview工程师,熟悉相机
Java开发工程师,熟悉UML建模
Java开发工程师,熟悉J2EE
Java开发工程师,熟悉Linux系统管理
前端工程师,熟练掌握JavaScript
前端工程师,熟悉HTML5
PHP开发工程师,精通PHP开发
PHP开发工程师,熟悉CI框架
PHP开发工程师,精通SQL和数据结构
PHP开发工程师,熟练掌握XML
PHP开发工程师,熟练掌握使用常用的PHP开发框架
PHP开发工程师,熟悉网络通信协议
PHP开发工程师,熟练掌握使用Javascript
PHP开发工程师,熟练掌握使用Vue
PHP开发工程师,熟练掌握运用HTML
PHP开发工程师,熟练掌握使用Div+CSS进行PC
PHP开发工程师,熟练掌握使用Photoshop
PHP开发工程师,了解面向对象编程思想
嵌入式系统工程师,熟悉嵌入式产品
嵌入式系统工程师,熟悉ARM架构
嵌入式系统工程师,精通C语言编程
嵌入式系统工程师,熟悉嵌入式系统
嵌入式系统工程师,熟悉BLE
软件开发工程师,精通Javascript
软件开发工程师,熟悉vue
软件开发工程师,精通python
软件开发工程师,熟悉中间件ansible
软件开发工程师,熟悉linux
H5前端开发工程师,熟练掌握使用HTML5
软件工程师,熟练掌握使用Linux
软件工程师,熟悉C
软件工程师,精通RTOS系统及其基本原理
软件工程师,熟悉STM32单片机开发
ERP工程师,熟悉ERP的标准管理思想及标准流程
ERP工程师,精通SQL
ERP工程师,熟练掌握运用SQL语言
ERP工程师,熟练掌握存储过程和触发器
ERP工程师,熟悉财务系统流程
软件研发工程师,熟练掌握并应用
嵌入式软件工程师,精通C
嵌入式软件工程师,精通嵌入式操作系统
嵌入式软件工程师,熟悉STM32系统MCU开发
嵌入式软件工程师,了解工业或机械控制以及相关算法
3D打印机软件工程师,熟练掌握c++
3D打印机软件工程师,熟练掌握opengl
3D打印机软件工程师,熟悉3d模型的几何算法
3D打印机软件工程师,精通Windows应用软件开发
3D打印机软件工程师,熟练掌握C++
3D打印机软件工程师,熟练掌握使用
3D打印机软件工程师,熟悉跨平台开发环境
软件运维工程师,熟悉Oracle
软件运维工程师,熟悉sql
软件运维工程师,熟悉sql
软件运维工程师,熟悉ETL
机器学习算法工程师,了解处理器及外围硬件
机器学习算法工程师,熟练掌握运用
机器学习算法工程师,精通C++
软件工程师C#上位机,熟悉VS环境
软件工程师C#上位机,熟练掌握使用C#语言
PHP开发工程师,了解MVC
PHP开发工程师,熟悉接口开发
PHP开发工程师,熟悉MySQL
PHP开发工程师,熟悉Redis
软件工程师,熟练掌握C#
软件工程师,熟悉软件开发流程
图像算法工程师,熟悉各种图像处理和计算机视觉算法
图像算法工程师,熟悉自动光学检测
图像算法工程师,熟悉深度学习框架
激光软件工程师,熟练掌握使用C++编程语言
激光软件工程师,熟悉先进激光应用技术
激光软件工程师,熟悉特种光纤器件
Java后端工程师,熟练掌握Spring
Java后端工程师,熟练掌握SQL语言
Java后端工程师,熟练掌握至少一种关系型数据库
Java后端工程师,熟悉Redis
光电软件工程师,熟悉单片机及C语言
光电软件工程师,精通嵌入式系统的应用
软件工程师,熟练掌握使用汇编编程或C语言
多媒体UI设计师,熟练掌握使用Photoshop
软件工程师,精通熟悉或can总线或485总线
软件工程师,熟练掌握modbus协议
Java开发工程师,熟悉Java
Java开发工程师,了解JavaEE相关框架技术
Java开发工程师,熟悉HTML
Java开发工程师,熟悉关系型数据库理论
Java开发工程师,熟悉面向对象的程序设计
Java开发工程师,熟练掌握常见的数据结构和算法
Java开发工程师,了解设计模式
3D切片软件工程师,熟练掌握使用C
3D切片软件工程师,熟悉bmp与tiff图像格式
软件实施工程师,精通C+
软件实施工程师,精通HTML
运维工程师,熟练掌握使用linux
运维工程师,了解操作系统原理
运维工程师,熟悉Shell编程
运维工程师,熟悉网络基本原理
运维工程师,熟练掌握使用
运维工程师,熟悉Mysql
运维工程师,熟悉mysql
运维工程师,熟悉Python编程
C#开发工程师,精通C#
C#开发工程师,熟练掌握SQL语言
APP开发工程师,熟练掌握阅读英文文档
Java开发工程师,熟练掌握java
Java开发工程师,熟练掌握使用Mysql数据库
Java开发工程师,熟练掌握SQL语法
Java开发工程师,熟悉Linux常规命令
Java开发工程师,熟悉nginx
Java开发工程师,熟悉Spring
软件工程师,熟悉汽车电子控制系统
软件工程师,精通C
软件工程师,熟练掌握使用VB
软件工程师,熟练掌握WORD
Java开发工程师,熟悉各种设计模式和设计原则
Java开发工程师,熟悉JVM
Java开发工程师,熟悉缓存
Java开发工程师,熟悉主流的开源框架
Java开发工程师,了解其原理
Java开发工程师,熟悉常用的设计模式及UML
Java开发工程师,熟悉主流的关系型数据库
Java开发工程师,熟悉分布式系统的设计和应用
Java开发工程师,熟悉Tomcat
Java开发工程师,熟悉高并发处下的性能优化
Java开发工程师,熟悉linux常用命令
Java开发工程师,熟悉分布式系统的设计和应用
Java开发工程师,熟悉分布式
软件工程师,熟悉运算放大电路设计及应用
软件工程师,熟悉恒压恒流电路
软件工程师,了解无线模块
软件工程师,熟悉人体红外感应用
软件工程师,熟悉雷达感应模块的应用
动力电池软件工程师,熟练掌握c
动力电池软件工程师,熟练掌握电池系统的特性
动力电池软件工程师,熟练掌握微机原理
全栈工程师,精通HTML
全栈工程师,熟悉W3C标准
全栈工程师,熟练掌握至少一门面向对象的后端开发语言
全栈工程师,熟悉react
全栈工程师,熟练掌握使用
全栈工程师,精通shell脚本
全栈工程师,精通web应用前后端性能调优
算法工程师,熟悉数字信号处理
算法工程师,熟悉嵌入式平台开发
算法工程师,熟悉至少一种脚本语言
Java后台开发工程师,精通java开发语言
Java后台开发工程师,精通MySQL
Java后台开发工程师,熟悉oracle或DB2
Java后台开发工程师,熟悉面向对象和设计模式
Java后台开发工程师,精通JAVA
Java后台开发工程师,熟练掌握Redis
ETL开发工程师,熟悉Postgresql
ETL开发工程师,熟练掌握使用存储过程
iOS开发工程师,熟练掌握使用Xcode
iOS开发工程师,精通IO
iOS开发工程师,熟练掌握的整合代码能力以及封装能力
iOS开发工程师,熟练掌握操作
大数据中台分析师,了解商业地产项目研究方法
运维工程师,了解ITIL流程
Java开发工程师,熟练掌握IDEA或Eclipse等IDE
Java开发工程师,熟悉Tomcat的配置和使用
Java开发工程师,熟悉linux系统的使用
Java开发工程师,熟悉Git版本管理
Java开发工程师,熟练掌握Java语言
Java开发工程师,熟悉Spring
Java开发工程师,熟悉常用的设计模式
Java开发工程师,熟练掌握
Java开发工程师,熟练掌握MySql
Java开发工程师,熟练掌握SQL
Java开发工程师,熟悉Redis
软件实施工程师,熟练掌握完成系统原型的安装部署及调试工作
软件实施工程师,熟练掌握对系统进行代码更新及可靠性验证
软件实施工程师,熟练掌握需求完成情况并跟用户沟通反馈
软件实施工程师,熟悉软件项目实施管理过程
软件实施工程师,熟练掌握公司相关产品的前后端操作
Android开发工程师,熟练掌握使用
系统实施工程师,熟悉常用办公软件
Java开发工程师,熟练掌握常用的数据结构和算法
Java开发工程师,熟悉SQL
Java开发工程师,精通Java编程语言
Java开发工程师,熟练掌握Struts2
图像处理工程师,精通医疗图像处理的理论和实现
图像处理工程师,熟练掌握神经网络算法及编程
图像处理工程师,精通W
图像处理工程师,熟练掌握GPU编程
图像处理工程师,精通matlab语言
ROS算法工程师,熟悉ROS系统搭建
ROS算法工程师,熟练掌握设计模式和开发技能
ROS算法工程师,熟悉软件开发流程
软件工程师,熟练掌握java语言
软件工程师,熟练掌握Html
软件工程师,熟练掌握编写相关SQL语句
软件工程师,熟悉SQL
Java开发工程师,熟悉Java常用技术框架和第三方类库
Java开发工程师,熟悉SqlServer
Python开发工程师,精通Python语言
Python开发工程师,熟练掌握使用常用模块
Python开发工程师,熟悉RabbitMQ或其它消息队列
Python开发工程师,熟练掌握使用Linux
Python开发工程师,熟悉Makefile编写
Python开发工程师,熟悉容器技术和Docker的生态体系
Python开发工程师,熟悉常用设计模式
Python开发工程师,了解深度学习框架
C#开发工程师,熟悉c#语言和.net框架
C#开发工程师,熟悉web应用程序开发
C#开发工程师,熟悉webservice
C#开发工程师,精通WCF
C#开发工程师,熟悉常用数据库操作
C#开发工程师,熟悉json
C#开发工程师,熟练掌握
C#开发工程师,熟练掌握sql
C#开发工程师,熟练掌握基于.net的web
Android开发工程师,熟悉Android
图像处理软件工程师,精通C
图像处理软件工程师,熟悉计算机视觉
图像处理软件工程师,熟悉常用的图像处理等算法
图像处理软件工程师,熟悉OpenCV
Java开发工程师,精通Java
Java开发工程师,熟悉主流开源框架及原理
Java开发工程师,熟悉Tomcat
Java开发工程师,熟悉缓存技术
Java开发工程师,熟练掌握各种新知识
上层软件工程师,熟悉QT
上层软件工程师,熟悉TCP
上层软件工程师,熟练掌握操作
上层软件工程师,熟悉面向对象编程
上层软件工程师,熟悉Windows客户端UI设计
Android开发工程师,熟练掌握使用
Android开发工程师,熟练掌握Android常用组件
Android开发工程师,熟练掌握Android
Android开发工程师,熟悉Android底层内存回收机制
.NET软件开发工程师,熟练掌握使用
.NET软件开发工程师,熟练掌握使用HTML
.NET软件开发工程师,熟练掌握使用SQL
C#开发工程师,熟悉C
C#开发工程师,熟悉面向对象技术
C#开发工程师,熟悉.Net
C#开发工程师,熟练掌握运用
C#开发工程师,熟悉Dev控件库
C#开发工程师,熟练掌握编写Sql语句
C#开发工程师,了解基本的性能调优
C#开发工程师,熟练掌握至少一种ORM模型
C#开发工程师,熟悉ORM原理
C#开发工程师,熟悉C#
C#开发工程师,了解多线程开发
C#开发工程师,熟悉GDI+图形程序设计
嵌入式软件工程师,熟悉电路原理图设计
嵌入式软件工程师,熟悉常用的电子元器件
嵌入式软件工程师,熟练掌握C
嵌入式软件工程师,熟悉常用的通信协议
资深PHP开发工程师,精通PHP
资深PHP开发工程师,熟悉几种主流开发框架
资深PHP开发工程师,熟悉HTML
资深PHP开发工程师,熟练掌握应用MySQL数据库进行应用开发
资深PHP开发工程师,精通SQL语言
资深PHP开发工程师,熟悉SQL语句调优和数据库调优
资深PHP开发工程师,熟悉RHEL
资深PHP开发工程师,熟练掌握使用
软件工程师,精通Linux平台开发
软件工程师,精通软件算法设计及代码的优化
软件工程师,精通多种汽车零部件应用芯片的软件开发
软件工程师,精通软件性能的测量
PHP开发工程师,精通MYSQL数据库
PHP开发工程师,熟练掌握不同引擎的特性
PHP开发工程师,熟悉Web开发性能优化方法
PHP开发工程师,熟悉软件项目开发流程
软件开发工程师,熟悉车辆结构和控制理论
软件开发工程师,熟悉CAN
软件开发工程师,熟悉汽车电子软件开发流程
软件开发工程师,熟练掌握进行计算机办公化操作
软件开发工程师,精通C
软件开发工程师,熟练掌握应用
Java开发工程师,熟悉linux
Java开发工程师,熟练掌握使用
Java开发工程师,熟练掌握shell
Java开发工程师,熟悉oath2.0
Java开发工程师,熟悉mqtt
Java开发工程师,熟悉kafka流程
Java开发工程师,熟悉git代码管理
.NET开发工程师,熟悉软件开发流程
.NET开发工程师,熟悉.net
.NET开发工程师,熟练掌握使用SQL语言
架构工程师,熟练掌握JAVA
架构工程师,熟练掌握MySQL
架构工程师,熟练掌握对数据库性能优化
架构工程师,熟练掌握主流开发框架
架构工程师,熟悉其底层架构和原理
架构工程师,熟悉Linux及相关脚本编写
Android开发工程师,精通JAVA
Android开发工程师,熟悉Android
.NET开发工程师,精通.net开发语言
.NET开发工程师,熟练掌握使用
UI设计师,熟练掌握
UI设计师,精通ICON绘画
Web开发工程师,熟悉C#
Web开发工程师,熟悉JQuery框架
Web开发工程师,熟悉SQL
Web开发工程师,熟悉office办公软件
Java开发工程师,熟悉SSH
Java开发工程师,熟悉介入云存储
软件工程师,熟悉Remoting技术开发技术
软件工程师,熟悉WCF
软件工程师,熟练掌握SQL
软件工程师,熟悉掌握
软件工程师,熟悉http
软件工程师,熟悉Javascript
软件工程师,熟悉Web
软件工程师,精通DIV+CSS布局
软件工程师,熟悉Remoting
软件工程师,熟悉ERP
机器视觉图像处理工程师,熟练掌握C++
机器视觉图像处理工程师,熟练掌握数据结构
机器视觉图像处理工程师,熟练掌握使用halcon算法包
软件开发主任工程师,精通DSP
软件开发主任工程师,精通瞬时无功理论
软件开发主任工程师,熟练掌握常用的锁相技术
软件开发主任工程师,熟悉谐波提取算法
软件开发主任工程师,熟练掌握C
软件开发主任工程师,熟练掌握C语言
软件开发主任工程师,熟练掌握使用
Unity3d开发工程师,熟练掌握Unity3D开发
Unity3d开发工程师,熟练掌握使用C#
Unity3d开发工程师,熟悉Unity3D与VR设备的交互
Unity3d开发工程师,熟悉Unity与服务器间的网络通讯
云平台运维工程师,精通Linux
云平台运维工程师,熟悉python
Java服务器开发工程师,熟悉Java
Java服务器开发工程师,熟悉面向对象设计方法和常用设计模式
Java服务器开发工程师,精通数据结构及算法
Java服务器开发工程师,熟悉分布式系统设计
C#开发工程师,熟练掌握使用
软件工程师,熟悉C
软件工程师,熟练掌握使用
软件工程师,熟悉STM32单片机开发
算法工程师,熟悉定位算法
大数据分析工程师,熟练掌握地
大数据分析工程师,熟悉常用数据挖掘算法
PHP开发工程师,熟练掌握进行本岗位的项目开发和维护
PHP开发工程师,精通PHP编程语言
PHP开发工程师,熟练掌握使用MySQL数据库
PHP开发工程师,精通Javascript
PHP开发工程师,熟悉移动页面开发
PHP开发工程师,熟悉Javascript
PHP开发工程师,精通PHP设计模式和组件技术
PHP开发工程师,熟悉关系型数据库和面向对象编程思想
跨平台脚本语言开发工程师,熟悉Linux
跨平台脚本语言开发工程师,熟悉ARM体系架构
跨平台脚本语言开发工程师,了解常用互联网应用
嵌入式软件工程师,精通ARM软件设计
嵌入式软件工程师,精通C
嵌入式软件工程师,熟练掌握使用
Java开发工程师,熟练掌握J
Java开发工程师,熟悉MVC设计模式
Java开发工程师,熟练掌握开源框架struts
Java开发工程师,熟练掌握应用
Java开发工程师,熟练掌握使用
移动开发工程师,精通Html5和CSS3技术概念
移动开发工程师,熟悉Ionic框架
Java工程师,精通Java
Java工程师,熟悉常用的开源实现
Java工程师,精通dubbo原理
WebGL开发工程师,精通Javascript
WebGL开发工程师,熟练掌握基本的3D图形学原理
WebGL开发工程师,熟悉3D几何
WebGL开发工程师,熟悉Shader和GLSL
Android开发工程师,熟悉用户操作流程
Android开发工程师,熟悉RS485数据接口
Android开发工程师,熟悉硬件底层驱动开发
Android开发工程师,熟悉SAMSUNG平台开发经验
.NET开发工程师,精通ASP.NET
.NET开发工程师,熟悉自定义控件开发
.NET开发工程师,熟悉JavaScript
.NET开发工程师,熟悉Jquery
.NET开发工程师,精通SQL
.NET开发工程师,熟练掌握使用SQL语言
.NET开发工程师,熟练掌握存储过程
.NET开发工程师,熟悉oracle数据库
服务端开发工程师,熟悉JS
服务端开发工程师,熟悉ADO.NET
服务端开发工程师,熟悉SQL语言
服务端开发工程师,熟练掌握阅读英文技术文档
嵌入式软件工程师,熟练掌握单片机各种开发调试技巧
嵌入式软件工程师,熟悉TCP
UI设计师,熟悉相关工作内容及流程
UI设计师,熟练掌握使用photoshop
软件开发工程师,精通C
软件开发工程师,熟练掌握TCP
系统工程师,熟练掌握Windows
系统工程师,了解AD域的规划与设计
Linux软件工程师,熟练掌握C
Linux软件工程师,精通多进程
Linux软件工程师,熟悉Linux下的网络机制
Linux软件工程师,熟练掌握嵌入式linux开发技术
Linux软件工程师,熟悉linux脚本编写
Linux软件工程师,熟悉TI
ERP工程师,熟悉ERP软件的操作实施
ERP工程师,熟练掌握使用至少一种编程语言
ERP工程师,熟悉关系型数据库的使用
ERP工程师,精通SQL脚本的编写
Web开发工程师,精通HTML5
Web开发工程师,熟练掌握至少2种前端框架
Web开发工程师,熟悉Java开发
自动化软件工程师,熟练掌握MFC编程
自动化软件工程师,熟悉串口
自动化软件工程师,熟悉运动控制卡
开发工程师,熟练掌握使用
开发工程师,熟练掌握使用
开发工程师,熟练掌握使用一种
软件工程师,精通嵌入式软件开发
软件工程师,精通C语言编程和单片机开发经验
电子结构工程师,熟悉产品开发整个流程
Java开发工程师,熟悉主流数据库
软件工程师,精通一种编程语言
软件工程师,熟练掌握阅读
软件开发工程师,熟悉C
软件开发工程师,熟练掌握使用MFC或QT框架
云平台开发工程师,熟悉IO
云平台开发工程师,了解并能使用VUE框架进行开发
云平台开发工程师,熟练掌握JavaEE技术栈
云平台开发工程师,熟悉spring
云平台开发工程师,了解HTTP
云平台开发工程师,了解devops
嵌入式软件工程师,精通C语言编程
嵌入式软件工程师,熟悉单片机
嵌入式软件工程师,熟悉SPI
嵌入式软件工程师,熟悉BLE
C#开发工程师,熟练掌握.net
C#开发工程师,熟悉Windows下的GDI绘制
软件测试工程师,熟悉主流的测试管理工具
软件测试工程师,熟悉SQL
软件测试工程师,熟练掌握使用SVN
软件测试工程师,熟悉软件测试
iOS开发工程师,精通Xcode工具系列
iOS开发工程师,熟练掌握TCP
iOS开发工程师,熟悉数据库
软件工程师,熟悉Windows平台开发
软件工程师,精通C
软件工程师,熟悉常见的数据结构和算法
软件工程师,熟悉工业设备开发
高薪蓝牙软件工程师,熟悉嵌入式开发
高薪蓝牙软件工程师,熟悉蓝牙
系统软件工程师,熟练掌握Web前端技术
系统软件工程师,熟练掌握使用HTML
系统软件工程师,熟练掌握使用Tomcat或Eclipse
系统软件工程师,熟悉SrpingBoot
系统软件工程师,熟练掌握使用mysql和oracle
系统软件工程师,熟悉大数据
PHP开发工程师,了解phpmvc常见框架
PHP开发工程师,熟练掌握使用ThinkPHP
PHP开发工程师,熟悉MySQL数据库
PHP开发工程师,熟练掌握
PHP开发工程师,熟悉HTML
PHP开发工程师,熟悉Linux开发环境
PHP开发工程师,熟悉基本操作
三维动画师,熟练掌握使用
三维动画师,熟练掌握
Web前端开发工程师,精通Web前端技术
Web前端开发工程师,熟练掌握JavaScript语言核心技术
对日软件工程师,熟悉关系型数据库
对日软件工程师,熟练掌握阅读和书写日文技术文档
CV算法工程师,熟悉常见开源硬件
CV算法工程师,精通C
CV算法工程师,熟悉Nvidia平台算法开发
算法工程师,熟练掌握
系统工程师,熟悉电气物料性能
系统工程师,熟悉实验室构成及运作
电子软件工程师,精通单片机C语言程序设计
Android开发工程师,熟悉Android编程技术
Android开发工程师,熟悉Android框架及开关机流程
Android开发工程师,熟悉Framework
Java工程师,熟悉javascript
Java工程师,熟悉Spring
Java工程师,熟悉Hibernate等ORM中间件
Java工程师,熟悉apache
智能路由器软件开发工程师,熟练掌握C
系统工程师,熟悉Linux
系统工程师,熟悉常见厂家
系统工程师,熟练掌握部署和故障排查
系统工程师,熟悉主流服务器虚拟化
系统工程师,熟练掌握部署和故障排查
云架构师,熟悉Office
云架构师,精通Windows操作系统以及AD
云架构师,熟悉服务器
Web前端开发工程师,精通HTML
Web前端开发工程师,熟练掌握页面架构布局和兼容性调试
Web前端开发工程师,熟练掌握Vue
Web前端开发工程师,熟练掌握Ajax开发技术
软件开发工程师,熟悉掌握常用的开发语言和开发环境
软件开发工程师,熟悉C++开发语言
软件开发工程师,熟练掌握
Android开发工程师,熟练掌握Android
Android开发工程师,熟练掌握主要的编程工具主流技术应用
Android开发工程师,熟悉网络通信编程技术
Android开发工程师,熟悉移动终端特性和开发特点
Android开发工程师,熟悉HTML
系统工程师,熟练掌握系统开发要点与重要指标
系统工程师,了解产品软硬件开发流程和测试流程
系统工程师,了解车身网络相关知识
系统工程师,熟悉APQP开发流程
系统工程师,熟悉IATF16949质量管理体系
运维工程师,熟悉Redis
运维工程师,熟练掌握常规配置使用方法
Java开发工程师,熟练掌握servlet
Java开发工程师,精通Spring
Java开发工程师,熟悉mysql等常用数据库
Java开发工程师,熟悉Apache
Java开发工程师,熟练掌握Linux操作系统命令
VB.NET开发工程师,熟悉掌握
VB.NET开发工程师,熟练掌握Sql
系统运维工程师,熟悉Redhat
系统运维工程师,熟悉网络或系统的基本原理
系统运维工程师,熟悉相关平台的基本操作
系统运维工程师,熟悉oracle数据库的日常管理
系统运维工程师,熟悉数据库的基本原理
系统运维工程师,熟悉shell
系统运维工程师,熟悉TCP
手机主板驱动工程师,精通C语言
手机主板驱动工程师,熟悉C++语言
深度学习工程师,熟悉常用深度学习框架
深度学习工程师,熟练掌握C
深度学习工程师,熟悉Linux环境
